Sequence,Event,EventCat
0,184,1
0,185,0
0,186,1
0,187,10
0,188,11
0,189,1
0,190,0
0,191,1
0,192,0
0,193,1
0,194,0
0,195,1
0,196,0
0,197,1
0,198,11
0,199,0
0,200,1
0,201,0
0,202,1
0,203,0
0,204,11
0,205,1
0,206,0
0,207,11
0,208,1
0,209,0
0,210,1
0,211,0
0,212,11
0,213,1
0,214,10
0,215,1
0,216,0
0,217,11
0,218,1
0,219,11
0,220,0
0,221,1
0,222,0
0,223,11
0,224,1
0,225,0
0,226,1
0,227,0
0,228,1
0,229,0
0,230,1
0,231,0
0,232,1
0,233,0
0,234,11
0,235,1
0,236,0
0,237,1
0,238,0
0,239,1
1,0,0
1,1,1
1,2,0
1,3,11
1,4,1
1,5,0
1,6,1
1,7,0
1,8,1
1,9,0
1,10,1
1,11,0
1,12,1
1,13,11
1,14,0
1,15,1
1,16,0
1,17,1
1,18,11
1,19,0
1,20,1
1,21,11
1,22,0
1,23,1
1,24,0
1,25,11
1,26,1
1,27,0
1,28,1
1,29,0
1,30,11
1,31,1
1,32,0
1,33,1
1,34,0
1,35,11
1,36,1
1,37,11
1,38,0
1,39,1
1,40,11
1,41,0
1,42,1
1,43,0
1,44,1
1,45,0
1,46,1
1,47,0
1,48,1
1,49,0
1,50,1
1,51,0
1,52,11
1,53,1
1,54,0
1,55,1
1,56,0
1,57,1
1,58,0
1,59,1
1,60,0
1,61,1
1,62,0
1,63,11
1,64,1
1,65,0
1,66,1
1,67,0
1,68,11
1,69,1
1,70,0
1,71,1
1,72,0
1,73,1
1,74,0
1,75,11
1,76,1
1,77,11
1,78,0
1,79,1
1,80,11
1,81,0
1,82,1
1,83,0
1,84,1
1,85,0
1,86,1
1,87,0
1,88,1
1,89,0
1,90,1
1,91,0
1,92,11
1,93,1
1,94,0
1,95,1
1,96,0
1,97,1
1,98,0
1,99,1
1,100,0
1,101,11
1,102,1
1,103,0
1,104,1
1,105,11
1,106,0
1,107,1
1,108,0
1,109,11
1,110,1
1,111,0
1,112,1
1,113,11
1,114,0
1,115,1
1,116,0
1,117,1
1,118,0
1,119,1
1,120,11
1,121,0
1,122,1
1,123,11
1,124,0
1,125,1
1,126,0
1,127,1
1,128,0
1,129,1
1,130,0
1,131,1
1,132,0
1,133,1
1,134,0
1,135,1
1,136,0
1,137,11
1,138,1
1,139,0
1,140,1
1,141,0
1,142,1
1,143,11
1,144,0
1,145,1
1,146,0
1,147,1
1,148,11
1,149,0
1,150,11
1,151,1
1,152,0
1,153,1
1,154,0
1,155,1
1,156,0
1,157,1
1,158,0
1,159,1
1,160,0
1,161,1
1,162,0
1,163,1
1,164,0
1,165,1
1,166,0
1,167,11
1,168,1
1,169,0
1,170,11
1,171,1
1,172,0
1,173,11
1,174,1
1,175,0
1,176,1
1,177,11
1,178,0
1,179,1
1,180,0
1,181,11
1,182,1
1,183,0
1,184,1
1,185,0
1,186,1
1,187,11
1,188,0
1,189,11
1,190,1
1,191,0
1,192,1
1,193,0
1,194,1
1,195,0
1,196,1
1,197,0
1,198,1
1,199,0
1,200,1
1,201,0
1,202,1
1,203,11
1,204,0
1,205,1
1,206,11
1,207,0
1,208,1
1,209,0
1,210,11
1,211,1
1,212,0
1,213,1
1,214,0
1,215,11
1,216,1
1,217,11
1,218,0
1,219,1
1,220,0
1,221,11
1,222,1
1,223,0
1,224,1
1,225,0
1,226,1
1,227,11
1,228,0
1,229,1
1,230,0
1,231,1
1,232,0
1,233,1
1,234,0
1,235,1
1,236,0
1,237,1
1,238,0
1,239,1
2,0,2
2,1,0
2,2,11
2,3,1
2,4,0
2,5,1
2,6,0
2,7,1
2,8,0
2,9,1
2,10,0
2,11,1
2,12,0
2,13,11
2,14,1
2,15,11
2,16,0
2,17,1
2,18,11
2,19,2
2,20,0
2,21,1
2,22,11
2,23,0
2,24,1
2,25,0
2,26,1
2,27,0
2,28,1
2,29,0
2,30,1
2,31,0
2,32,1
2,33,0
2,34,1
2,35,2
2,36,0
2,37,11
2,38,1
2,39,0
2,40,11
2,41,1
2,42,0
2,43,1
2,44,0
2,45,1
2,46,0
2,47,11
2,48,1
2,49,11
2,50,0
2,51,1
2,52,0
2,53,1
2,54,11
2,55,2
2,56,0
2,57,1
2,58,0
2,59,1
2,60,0
2,61,1
2,62,11
2,63,0
2,64,11
2,65,1
2,66,0
2,67,1
2,68,0
2,69,1
2,70,0
2,71,1
2,72,2
2,73,0
2,74,1
2,75,11
2,76,10
2,77,11
2,78,1
2,79,0
2,80,11
2,81,1
2,82,0
2,83,1
2,84,0
2,85,1
2,86,0
2,87,1
2,88,0
2,89,1
2,90,2
2,91,0
2,92,1
2,93,0
2,94,1
2,95,0
2,96,1
2,97,11
2,98,0
2,99,11
2,100,1
2,101,0
2,102,1
2,103,0
2,104,11
2,105,1
2,106,0
2,107,1
2,108,11
2,109,2
2,110,0
2,111,1
2,112,0
2,113,1
2,114,11
2,115,10
2,116,1
2,117,0
2,118,1
2,119,0
2,120,1
2,121,0
2,122,1
2,123,0
2,124,1
2,125,2
2,126,11
2,127,0
2,128,1
2,129,0
2,130,1
2,131,0
2,132,11
2,133,1
2,134,11
2,135,0
2,136,1
2,137,0
2,138,11
2,139,1
2,140,0
2,141,1
2,142,0
2,143,11
2,144,1
2,145,2
2,146,0
2,147,1
2,148,0
2,149,1
2,150,0
2,151,1
2,152,0
2,153,1
2,154,0
2,155,1
2,156,0
2,157,11
2,158,1
2,159,0
2,160,1
2,161,2
2,162,0
2,163,11
2,164,1
2,165,0
2,166,1
2,167,0
2,168,1
2,169,0
2,170,11
2,171,1
2,172,0
2,173,1
2,174,0
2,175,11
2,176,1
2,177,11
2,178,0
2,179,1
2,180,2
2,181,0
2,182,1
2,183,0
2,184,1
2,185,0
2,186,10
2,187,0
2,188,1
2,189,0
2,190,11
2,191,1
2,192,0
2,193,11
2,194,1
2,195,0
2,196,1
2,197,11
2,198,2
2,199,0
2,200,1
2,201,10
2,202,1
2,203,0
2,204,1
2,205,11
2,206,0
2,207,1
2,208,11
2,209,0
2,210,11
2,211,1
2,212,0
2,213,1
2,214,0
2,215,11
2,216,1
2,217,11
2,218,2
2,219,0
2,220,1
2,221,0
2,222,1
2,223,11
2,224,0
2,225,1
2,226,0
2,227,1
2,228,0
2,229,1
2,230,0
2,231,11
2,232,1
2,233,0
2,234,1
2,235,2
2,236,0
2,237,1
2,238,0
2,239,1
3,0,2
3,1,0
3,2,1
3,3,0
3,4,1
3,5,0
3,6,1
3,7,0
3,8,1
3,9,11
3,10,0
3,11,1
3,12,11
3,13,0
3,14,1
3,15,0
3,16,1
3,17,2
3,18,11
3,19,0
3,20,1
3,21,0
3,22,1
3,23,0
3,24,1
3,25,0
3,26,11
3,27,1
3,28,11
3,29,0
3,30,11
3,31,1
3,32,0
3,33,1
3,34,0
3,35,1
3,36,2
3,37,0
3,38,11
3,39,1
3,40,0
3,41,11
3,42,1
3,43,0
3,44,1
3,45,0
3,46,1
3,47,0
3,48,1
3,49,0
3,50,1
3,51,0
3,52,1
3,53,2
3,54,0
3,55,11
3,56,1
3,57,11
3,58,0
3,59,1
3,60,0
3,61,11
3,62,1
3,63,0
3,64,1
3,65,0
3,66,1
3,67,11
3,68,0
3,69,1
3,70,0
3,71,11
3,72,1
3,73,2
3,74,0
3,75,1
3,76,0
3,77,1
3,78,0
3,79,1
3,80,11
3,81,0
3,82,1
3,83,11
3,84,0
3,85,1
3,86,0
3,87,1
3,88,0
3,89,1
3,90,2
3,91,11
3,92,0
3,93,1
3,94,0
3,95,1
3,96,0
3,97,1
3,98,10
3,99,1
3,100,0
3,101,1
3,102,0
3,103,11
3,104,1
3,105,11
3,106,0
3,107,1
3,108,2
3,109,0
3,110,11
3,111,1
3,112,0
3,113,1
3,114,0
3,115,1
3,116,11
3,117,0
3,118,1
3,119,0
3,120,1
3,121,0
3,122,1
3,123,11
3,124,0
3,125,1
3,126,2
3,127,0
3,128,1
3,129,11
3,130,0
3,131,1
3,132,11
3,133,0
3,134,1
3,135,11
3,136,0
3,137,1
3,138,11
3,139,0
3,140,10
3,141,0
3,142,1
3,143,0
3,144,1
3,145,2
3,146,0
3,147,1
3,148,0
3,149,1
3,150,0
3,151,1
3,152,0
3,153,1
3,154,0
3,155,1
3,156,0
3,157,1
3,158,0
3,159,1
3,160,2
3,161,0
3,162,11
3,163,1
3,164,0
3,165,1
3,166,10
3,167,1
3,168,11
3,169,0
3,170,11
3,171,1
3,172,0
3,173,11
3,174,1
3,175,0
3,176,1
3,177,11
3,178,0
3,179,1
3,180,2
3,181,0
3,182,1
3,183,0
3,184,1
3,185,0
3,186,1
3,187,11
3,188,0
3,189,1
3,190,0
3,191,1
3,192,0
3,193,1
3,194,11
3,195,0
3,196,1
3,197,2
3,198,0
3,199,1
3,200,0
3,201,11
3,202,1
3,203,11
3,204,10
3,205,11
3,206,1
3,207,0
3,208,1
3,209,0
3,210,1
3,211,0
3,212,11
3,213,1
3,214,0
3,215,1
3,216,2
3,217,0
3,218,1
3,219,0
3,220,1
3,221,0
3,222,1
3,223,11
3,224,0
3,225,1
3,226,11
3,227,0
3,228,1
3,229,0
3,230,1
3,231,11
3,232,0
3,233,1
3,234,2
3,235,0
3,236,1
3,237,0
3,238,11
3,239,1
4,0,0
4,1,1
4,2,0
4,3,1
4,4,0
4,5,1
4,6,0
4,7,11
4,8,1
4,9,0
4,10,1
4,11,0
4,12,1
4,13,11
4,14,0
4,15,11
4,16,1
4,17,11
4,18,0
4,19,1
4,20,0
4,21,1
4,22,0
4,23,1
4,24,0
4,25,1
4,26,11
4,27,0
4,28,1
4,29,0
4,30,1
4,31,11
4,32,0
4,33,1
4,34,0
4,35,11
4,36,1
4,37,0
4,38,1
4,39,11
4,40,0
4,41,11
4,42,1
4,43,0
4,44,11
4,45,1
4,46,0
4,47,1
4,48,0
4,49,1
4,50,0
4,51,1
4,52,0
4,53,1
4,54,0
4,55,1
4,56,0
4,57,1
4,58,0
4,59,1
4,60,0
4,61,1
4,62,11
4,63,0
4,64,10
4,65,11
4,66,0
4,67,1
4,68,0
4,69,1
4,70,0
4,71,1
4,72,0
4,73,11
4,74,1
4,75,11
4,76,0
4,77,1
4,78,0
4,79,1
4,80,0
4,81,1
4,82,0
4,83,1
4,84,0
4,85,1
4,86,0
4,87,1
4,88,11
4,89,0
4,90,1
4,91,11
4,92,0
4,93,1
4,94,11
4,95,0
4,96,1
4,97,0
4,98,1
4,99,0
4,100,11
4,101,1
4,102,0
4,103,1
4,104,0
4,105,1
4,106,11
4,107,0
4,108,10
4,109,0
4,110,1
4,111,0
4,112,11
4,113,1
4,114,0
4,115,1
4,116,0
4,117,1
4,118,0
4,119,1
4,120,11
4,121,0
4,122,1
4,123,0
4,124,1
4,125,0
4,126,11
4,127,1
4,128,0
4,129,1
4,130,0
4,131,1
4,132,0
4,133,11
4,134,1
4,135,0
4,136,1
4,137,0
4,138,1
4,139,0
4,140,11
4,141,1
4,142,0
4,143,1
4,144,0
4,145,1
4,146,0
4,147,1
4,148,11
4,149,0
4,150,1
4,151,11
4,152,0
4,153,1
4,154,0
4,155,1
4,156,0
4,157,11
4,158,1
4,159,0
4,160,11
4,161,1
4,162,0
4,163,1
4,164,0
4,165,10
4,166,0
4,167,1
4,168,0
4,169,1
4,170,0
4,171,1
4,172,0
4,173,11
4,174,1
4,175,0
4,176,1
4,177,11
4,178,0
4,179,1
4,180,0
4,181,1
4,182,0
4,183,1
4,184,0
4,185,1
4,186,0
4,187,1
4,188,0
4,189,1
4,190,11
4,191,0
4,192,1
4,193,11
4,194,0
4,195,1
4,196,0
4,197,1
4,198,0
4,199,1
4,200,11
4,201,0
4,202,11
4,203,1
4,204,11
4,205,0
4,206,1
4,207,0
4,208,1
4,209,0
4,210,1
4,211,0
4,212,1
4,213,0
4,214,1
4,215,0
4,216,11
4,217,1
4,218,0
4,219,1
4,220,0
4,221,1
4,222,0
4,223,1
4,224,0
4,225,11
4,226,1
4,227,0
4,228,11
4,229,1
4,230,10
4,231,11
4,232,1
4,233,0
4,234,1
4,235,0
4,236,1
4,237,11
4,238,0
4,239,1
5,0,0
5,1,2
5,2,0
5,3,11
5,4,2
5,5,0
5,6,11
5,7,2
5,8,0
5,9,2
5,10,11
5,11,0
5,12,11
5,13,2
5,14,0
5,15,11
5,16,2
5,17,0
5,18,2
5,19,0
5,20,2
5,21,0
5,22,2
5,23,0
5,24,2
5,25,0
5,26,2
5,27,0
5,28,2
5,29,0
5,30,11
5,31,2
5,32,0
5,33,2
5,34,0
5,35,2
5,36,0
5,37,2
5,38,0
5,39,2
5,40,0
5,41,2
5,42,11
5,43,0
5,44,2
5,45,11
5,46,0
5,47,2
5,48,11
5,49,0
5,50,2
5,51,0
5,52,2
5,53,0
5,54,2
5,55,0
5,56,11
5,57,2
5,58,0
5,59,2
5,60,0
5,61,11
5,62,1
5,63,0
5,64,1
5,65,0
5,66,1
5,67,0
5,68,1
5,69,11
5,70,0
5,71,1
5,72,11
5,73,0
5,74,1
5,75,0
5,76,11
5,77,1
5,78,0
5,79,1
5,80,0
5,81,1
5,82,0
5,83,10
5,84,0
5,85,1
5,86,0
5,87,11
5,88,1
5,89,0
5,90,1
5,91,0
5,92,1
5,93,0
5,94,1
5,95,0
5,96,1
5,97,0
5,98,1
5,99,0
5,100,11
5,101,1
5,102,0
5,103,1
5,104,0
5,105,1
5,106,0
5,107,1
5,108,0
5,109,11
5,110,1
5,111,0
5,112,11
5,113,1
5,114,0
5,115,11
5,116,1
5,117,11
5,118,0
5,119,1
5,120,0
5,121,2
5,122,0
5,123,2
5,124,0
5,125,11
5,126,2
5,127,11
5,128,0
5,129,11
5,130,2
5,131,11
5,132,0
5,133,11
5,134,2
5,135,0
5,136,2
5,137,0
5,138,2
5,139,0
5,140,2
5,141,9
5,142,2
5,143,0
5,144,2
5,145,0
5,146,2
5,147,0
5,148,2
5,149,0
5,150,2
5,151,0
5,152,2
5,153,0
5,154,11
5,155,2
5,156,0
5,157,11
5,158,2
5,159,11
5,160,0
5,161,2
5,162,0
5,163,2
5,164,0
5,165,2
5,166,0
5,167,2
5,168,0
5,169,2
5,170,0
5,171,2
5,172,0
5,173,9
5,174,0
5,175,11
5,176,2
5,177,11
5,178,0
5,179,2
5,180,0
5,181,1
5,182,0
5,183,1
5,184,11
5,185,0
5,186,11
5,187,1
5,188,0
5,189,1
5,190,0
5,191,1
5,192,11
5,193,0
5,194,1
5,195,0
5,196,1
5,197,0
5,198,1
5,199,11
5,200,0
5,201,11
5,202,1
5,203,0
5,204,1
5,205,0
5,206,1
5,207,0
5,208,1
5,209,0
5,210,1
5,211,0
5,212,1
5,213,10
5,214,11
5,215,1
5,216,0
5,217,1
5,218,0
5,219,1
5,220,0
5,221,1
5,222,0
5,223,1
5,224,0
5,225,1
5,226,11
5,227,0
5,228,11
5,229,1
5,230,11
5,231,0
5,232,11
5,233,1
5,234,0
5,235,1
5,236,0
5,237,1
5,238,0
5,239,1
6,0,0
6,1,2
6,2,0
6,3,2
6,4,0
6,5,2
6,6,11
6,7,0
6,8,2
6,9,0
6,10,2
6,11,0
6,12,2
6,13,11
6,14,0
6,15,11
6,16,2
6,17,0
6,18,2
6,19,0
6,20,2
6,21,0
6,22,11
6,23,2
6,24,0
6,25,11
6,26,2
6,27,0
6,28,2
6,29,0
6,30,2
6,31,0
6,32,2
6,33,11
6,34,0
6,35,2
6,36,0
6,37,2
6,38,0
6,39,2
6,40,0
6,41,2
6,42,0
6,43,2
6,44,11
6,45,0
6,46,2
6,47,0
6,48,2
6,49,11
6,50,0
6,51,11
6,52,2
6,53,0
6,54,2
6,55,0
6,56,2
6,57,11
6,58,0
6,59,2
6,60,0
6,61,1
6,62,0
6,63,1
6,64,0
6,65,1
6,66,0
6,67,1
6,68,11
6,69,0
6,70,1
6,71,0
6,72,1
6,73,11
6,74,0
6,75,1
6,76,0
6,77,1
6,78,0
6,79,1
6,80,0
6,81,11
6,82,1
6,83,11
6,84,0
6,85,1
6,86,0
6,87,1
6,88,11
6,89,0
6,90,1
6,91,0
6,92,1
6,93,0
6,94,11
6,95,1
6,96,0
6,97,11
6,98,1
6,99,0
6,100,10
6,101,0
6,102,1
6,103,0
6,104,1
6,105,0
6,106,1
6,107,0
6,108,11
6,109,1
6,110,0
6,111,1
6,112,0
6,113,1
6,114,0
6,115,11
6,116,1
6,117,11
6,118,0
6,119,1
6,120,0
6,121,2
6,122,0
6,123,2
6,124,9
6,125,11
6,126,2
6,127,0
6,128,2
6,129,0
6,130,11
6,131,2
6,132,0
6,133,11
6,134,2
6,135,0
6,136,2
6,137,0
6,138,2
6,139,11
6,140,0
6,141,2
6,142,0
6,143,11
6,144,2
6,145,0
6,146,2
6,147,0
6,148,2
6,149,0
6,150,11
6,151,2
6,152,0
6,153,2
6,154,0
6,155,2
6,156,11
6,157,0
6,158,2
6,159,0
6,160,2
6,161,0
6,162,9
6,163,0
6,164,2
6,165,0
6,166,2
6,167,11
6,168,0
6,169,2
6,170,0
6,171,2
6,172,0
6,173,2
6,174,11
6,175,0
6,176,11
6,177,2
6,178,0
6,179,2
6,180,0
6,181,1
6,182,0
6,183,1
6,184,11
6,185,0
6,186,1
6,187,0
6,188,1
6,189,11
6,190,0
6,191,1
6,192,0
6,193,1
6,194,0
6,195,1
6,196,0
6,197,1
6,198,0
6,199,11
6,200,1
6,201,11
6,202,0
6,203,1
6,204,11
6,205,0
6,206,1
6,207,0
6,208,1
6,209,0
6,210,1
6,211,0
6,212,1
6,213,11
6,214,0
6,215,1
6,216,0
6,217,1
6,218,0
6,219,11
6,220,1
6,221,0
6,222,11
6,223,1
6,224,11
6,225,0
6,226,1
6,227,0
6,228,1
6,229,0
6,230,10
6,231,0
6,232,1
6,233,0
6,234,11
6,235,1
6,236,0
6,237,1
6,238,0
6,239,1
7,0,11
7,1,2
7,2,11
7,3,0
7,4,1
7,5,0
7,6,1
7,7,0
7,8,1
7,9,0
7,10,1
7,11,0
7,12,1
7,13,0
7,14,11
7,15,1
7,16,11
7,17,0
7,18,1
7,19,11
7,20,2
7,21,0
7,22,1
7,23,0
7,24,1
7,25,0
7,26,1
7,27,0
7,28,1
7,29,0
7,30,1
7,31,11
7,32,0
7,33,1
7,34,0
7,35,1
7,36,2
7,37,0
7,38,1
7,39,0
7,40,1
7,41,0
7,42,1
7,43,11
7,44,0
7,45,1
7,46,0
7,47,1
7,48,0
7,49,1
7,50,0
7,51,1
7,52,2
7,53,11
7,54,0
7,55,11
7,56,1
7,57,0
7,58,11
7,59,1
7,60,0
7,61,11
7,62,1
7,63,0
7,64,1
7,65,0
7,66,1
7,67,0
7,68,1
7,69,0
7,70,1
7,71,2
7,72,0
7,73,1
7,74,0
7,75,11
7,76,1
7,77,0
7,78,1
7,79,0
7,80,11
7,81,1
7,82,0
7,83,11
7,84,1
7,85,0
7,86,1
7,87,0
7,88,11
7,89,1
7,90,2
7,91,0
7,92,1
7,93,11
7,94,0
7,95,1
7,96,0
7,97,1
7,98,0
7,99,1
7,100,0
7,101,1
7,102,0
7,103,1
7,104,0
7,105,1
7,106,11
7,107,2
7,108,0
7,109,1
7,110,11
7,111,0
7,112,1
7,113,0
7,114,11
7,115,1
7,116,11
7,117,0
7,118,1
7,119,0
7,120,1
7,121,0
7,122,1
7,123,0
7,124,1
7,125,2
7,126,0
7,127,1
7,128,0
7,129,1
7,130,11
7,131,0
7,132,11
7,133,1
7,134,0
7,135,1
7,136,0
7,137,1
7,138,0
7,139,1
7,140,0
7,141,1
7,142,2
7,143,11
7,144,0
7,145,1
7,146,11
7,147,0
7,148,11
7,149,1
7,150,11
7,151,0
7,152,1
7,153,0
7,154,1
7,155,0
7,156,11
7,157,1
7,158,0
7,159,1
7,160,0
7,161,1
7,162,11
7,163,2
7,164,0
7,165,11
7,166,1
7,167,0
7,168,1
7,169,0
7,170,1
7,171,0
7,172,1
7,173,0
7,174,11
7,175,1
7,176,0
7,177,1
7,178,0
7,179,1
7,180,11
7,181,2
7,182,0
7,183,1
7,184,0
7,185,1
7,186,0
7,187,11
7,188,1
7,189,0
7,190,1
7,191,0
7,192,1
7,193,0
7,194,11
7,195,1
7,196,0
7,197,1
7,198,11
7,199,2
7,200,0
7,201,11
7,202,1
7,203,0
7,204,1
7,205,0
7,206,1
7,207,0
7,208,1
7,209,0
7,210,1
7,211,0
7,212,1
7,213,0
7,214,1
7,215,11
7,216,2
7,217,0
7,218,1
7,219,11
7,220,0
7,221,1
7,222,0
7,223,11
7,224,1
7,225,11
7,226,0
7,227,1
7,228,0
7,229,11
7,230,1
7,231,0
7,232,1
7,233,0
7,234,1
7,235,2
7,236,0
7,237,1
7,238,0
7,239,1
