Sequence,Event,EventCat
5,58,0
5,59,1
5,60,0
5,61,11
5,62,1
5,63,0
5,64,1
5,65,0
5,66,1
5,67,0
5,68,1
5,69,0
5,70,1
5,71,0
5,72,1
5,73,11
5,74,0
5,75,1
5,76,11
5,77,0
5,78,1
5,79,0
5,80,10
5,81,0
5,82,1
5,83,11
5,84,0
5,85,11
5,86,1
5,87,0
5,88,1
5,89,0
5,90,1
5,91,0
5,92,1
5,93,0
5,94,1
5,95,0
5,96,1
5,97,11
5,98,0
5,99,1
5,100,0
5,101,1
5,102,11
5,103,0
5,104,1
5,105,0
5,106,11
5,107,1
5,108,0
5,109,1
5,110,11
5,111,0
5,112,1
5,113,0
5,114,11
5,115,1
5,116,0
5,117,1
5,118,0
5,119,1
5,120,11
5,121,0
5,122,1
5,123,0
5,124,11
5,125,1
5,126,0
5,127,1
5,128,0
5,129,1
5,130,0
5,131,1
5,132,11
5,133,0
5,134,11
5,135,1
5,136,0
5,137,10
5,138,0
5,139,1
5,140,0
5,141,1
5,142,0
5,143,11
5,144,1
5,145,0
5,146,1
5,147,0
5,148,1
5,149,0
5,150,11
5,151,1
5,152,0
5,153,1
5,154,0
5,155,1
5,156,0
5,157,1
5,158,11
5,159,10
5,160,1
5,161,0
5,162,11
5,163,1
5,164,0
5,165,1
5,166,0
5,167,11
5,168,1
5,169,0
5,170,1
5,171,0
5,172,1
5,173,0
5,174,1
5,175,0
5,176,1
5,177,11
5,178,0
5,179,1
5,180,11
5,181,0
5,182,1
5,183,0
5,184,1
5,185,11
5,186,0
5,187,11
5,188,1
5,189,0
5,190,1
5,191,0
5,192,1
5,193,0
5,194,1
5,195,0
5,196,1
5,197,0
5,198,1
5,199,0
5,200,1
5,201,0
5,202,1
5,203,11
5,204,10
5,205,11
5,206,1
5,207,0
5,208,1
5,209,0
5,210,11
5,211,1
5,212,0
5,213,1
5,214,11
5,215,0
5,216,11
5,217,1
5,218,0
5,219,1
5,220,0
5,221,1
5,222,0
5,223,1
5,224,0
5,225,1
5,226,0
5,227,11
5,228,1
5,229,0
5,230,11
5,231,1
5,232,0
5,233,1
5,234,0
5,235,1
5,236,0
5,237,1
5,238,0
5,239,1
6,0,0
6,1,1
6,2,0
6,3,1
6,4,0
6,5,1
6,6,0
6,7,1
6,8,0
6,9,11
6,10,1
6,11,0
6,12,1
6,13,0
6,14,11
6,15,1
6,16,0
6,17,1
6,18,11
6,19,0
6,20,1
6,21,0
6,22,11
6,23,1
6,24,0
6,25,1
6,26,0
6,27,11
6,28,1
6,29,0
6,30,1
6,31,0
6,32,1
6,33,0
6,34,1
6,35,0
6,36,1
6,37,0
6,38,1
6,39,11
6,40,0
6,41,1
6,42,0
6,43,11
6,44,1
6,45,11
6,46,0
6,47,1
6,48,0
6,49,1
6,50,0
6,51,1
6,52,0
6,53,11
6,54,1
6,55,0
6,56,1
6,57,0
6,58,11
6,59,1
6,60,0
6,61,1
6,62,11
6,63,0
6,64,1
6,65,0
6,66,11
6,67,1
6,68,0
6,69,1
6,70,0
6,71,1
6,72,0
6,73,1
6,74,0
6,75,1
6,76,0
6,77,1
6,78,0
6,79,1
6,80,11
6,81,0
6,82,1
6,83,0
6,84,11
6,85,1
6,86,0
6,87,11
6,88,1
6,89,0
6,90,11
6,91,1
6,92,0
6,93,1
6,94,11
6,95,10
6,96,1
6,97,0
6,98,1
6,99,0
6,100,1
6,101,0
6,102,11
6,103,1
6,104,0
6,105,1
6,106,0
6,107,1
6,108,0
6,109,1
6,110,0
6,111,1
6,112,11
6,113,0
6,114,1
6,115,0
6,116,1
6,117,11
6,118,0
6,119,1
6,120,10
6,121,1
6,122,0
6,123,1
6,124,11
6,125,0
6,126,1
6,127,0
6,128,1
6,129,0
6,130,1
6,131,0
6,132,1
6,133,0
6,134,1
6,135,0
6,136,11
6,137,1
6,138,11
6,139,0
6,140,11
6,141,1
6,142,0
6,143,1
6,144,0
6,145,1
6,146,0
6,147,11
6,148,1
6,149,0
6,150,1
6,151,0
6,152,11
6,153,1
6,154,11
6,155,0
6,156,1
6,157,0
6,158,1
6,159,0
6,160,1
6,161,0
6,162,1
6,163,0
6,164,1
6,165,0
6,166,1
6,167,0
6,168,1
6,169,11
6,170,0
6,171,1
6,172,11
6,173,0
6,174,11
6,175,1
6,176,0
6,177,1
6,178,0
6,179,1
6,180,10
6,181,1
6,182,0
6,183,1
6,184,0
6,185,11
6,186,1
6,187,0
6,188,11
6,189,1
6,190,0
6,191,11
6,192,1
6,193,0
6,194,1
6,195,0
6,196,1
6,197,10
6,198,1
6,199,0
6,200,1
6,201,11
6,202,0
6,203,11
6,204,1
6,205,0
6,206,1
6,207,0
6,208,1
6,209,0
6,210,1
6,211,11
6,212,0
6,213,1
6,214,11
6,215,0
6,216,1
6,217,0
6,218,1
6,219,0
6,220,1
6,221,0
6,222,1
6,223,0
6,224,1
6,225,0
6,226,1
6,227,0
6,228,1
6,229,0
6,230,11
6,231,1
6,232,0
6,233,11
6,234,1
6,235,0
6,236,11
6,237,1
6,238,0
6,239,1
7,0,0
7,1,1
7,2,0
7,3,11
7,4,1
7,5,0
7,6,11
7,7,1
7,8,0
7,9,1
7,10,0
7,11,1
7,12,0
7,13,1
7,14,0
7,15,11
7,16,1
7,17,0
7,18,1
7,19,0
7,20,11
7,21,1
7,22,0
7,23,1
7,24,11
7,25,0
7,26,1
7,27,0
7,28,1
7,29,0
7,30,1
7,31,11
7,32,0
7,33,1
7,34,11
7,35,0
7,36,1
7,37,0
7,38,11
7,39,1
7,40,0
7,41,1
7,42,0
7,43,1
7,44,0
7,45,1
7,46,0
7,47,11
7,48,1
7,49,0
7,50,1
7,51,0
7,52,1
7,53,0
7,54,1
7,55,11
7,56,0
7,57,1
7,58,0
7,59,1
7,60,0
7,61,11
7,62,1
7,63,0
7,64,1
7,65,0
7,66,1
7,67,0
7,68,11
7,69,1
7,70,11
7,71,0
7,72,1
7,73,0
7,74,1
7,75,0
7,76,11
7,77,1
7,78,0
7,79,11
7,80,1
7,81,0
7,82,1
7,83,0
7,84,1
7,85,0
7,86,1
7,87,0
7,88,1
7,89,0
7,90,1
7,91,11
7,92,0
7,93,1
7,94,0
7,95,1
7,96,0
7,97,1
7,98,0
7,99,1
7,100,0
7,101,11
7,102,1
7,103,11
7,104,0
7,105,1
7,106,0
7,107,1
7,108,0
7,109,1
7,110,0
7,111,11
7,112,1
7,113,11
7,114,0
7,115,1
7,116,0
7,117,1
7,118,0
7,119,1
7,120,0
7,121,1
7,122,0
7,123,1
7,124,0
7,125,1
7,126,0
7,127,11
7,128,1
7,129,11
7,130,0
7,131,1
7,132,0
7,133,1
7,134,0
7,135,1
7,136,0
7,137,1
7,138,0
7,139,1
7,140,11
7,141,0
7,142,11
7,143,1
7,144,0
7,145,1
7,146,11
7,147,0
7,148,1
7,149,0
7,150,1
7,151,11
7,152,0
7,153,1
7,154,0
7,155,1
7,156,0
7,157,11
7,158,1
7,159,0
7,160,11
7,161,1
7,162,0
7,163,1
7,164,0
7,165,1
7,166,0
7,167,1
7,168,11
7,169,0
7,170,1
7,171,0
7,172,1
7,173,0
7,174,1
7,175,11
7,176,0
7,177,1
7,178,0
7,179,1
7,180,0
7,181,11
7,182,1
7,183,0
7,184,1
7,185,0
7,186,1
7,187,0
7,188,1
7,189,0
7,190,1
7,191,0
7,192,1
7,193,0
7,194,11
7,195,1
7,196,0
7,197,11
7,198,1
7,199,0
7,200,11
7,201,1
7,202,0
7,203,1
7,204,0
7,205,1
7,206,0
7,207,1
7,208,11
7,209,0
7,210,1
7,211,0
7,212,1
7,213,11
7,214,0
7,215,11
7,216,1
7,217,11
7,218,0
7,219,1
7,220,0
7,221,1
7,222,0
7,223,1
7,224,0
7,225,11
7,226,1
7,227,0
7,228,1
7,229,0
7,230,1
7,231,0
7,232,1
7,233,0
7,234,1
7,235,0
7,236,1
7,237,11
7,238,0
7,239,1
8,0,0
8,1,11
8,2,1
8,3,0
8,4,1
8,5,0
8,6,11
8,7,1
8,8,0
8,9,1
8,10,0
8,11,1
8,12,0
8,13,1
8,14,0
8,15,11
8,16,1
8,17,0
8,18,1
8,19,0
8,20,11
8,21,1
8,22,0
8,23,1
8,24,0
8,25,1
8,26,0
8,27,1
8,28,11
8,29,0
8,30,1
8,31,0
8,32,1
8,33,0
8,34,11
8,35,1
8,36,0
8,37,1
8,38,0
8,39,1
8,40,11
8,41,0
8,42,1
8,43,0
8,44,11
8,45,1
8,46,11
8,47,0
8,48,1
8,49,0
8,50,1
8,51,0
8,52,1
8,53,0
8,54,1
8,55,0
8,56,1
8,57,11
8,58,0
8,59,1
8,60,0
8,61,1
8,62,11
8,63,0
8,64,1
8,65,11
8,66,0
8,67,1
8,68,0
8,69,1
8,70,0
8,71,1
8,72,0
8,73,1
8,74,0
8,75,1
8,76,11
8,77,0
8,78,11
8,79,10
8,80,0
8,81,1
8,82,0
8,83,1
8,84,0
8,85,1
8,86,0
8,87,1
8,88,11
8,89,0
8,90,1
8,91,0
8,92,11
8,93,1
8,94,0
8,95,1
8,96,0
8,97,1
8,98,0
8,99,1
8,100,0
8,101,11
8,102,1
8,103,0
8,104,1
8,105,0
8,106,1
8,107,0
8,108,1
8,109,11
8,110,0
8,111,1
8,112,0
8,113,11
8,114,1
8,115,0
8,116,1
8,117,11
8,118,0
8,119,1
8,120,11
8,121,0
8,122,1
8,123,0
8,124,1
8,125,0
8,126,1
8,127,0
8,128,1
8,129,0
8,130,10
8,131,0
8,132,1
8,133,11
8,134,0
8,135,1
8,136,11
8,137,0
8,138,1
8,139,0
8,140,1
8,141,0
8,142,11
8,143,1
8,144,0
8,145,1
8,146,0
8,147,1
8,148,11
8,149,0
8,150,1
8,151,11
8,152,0
8,153,1
8,154,0
8,155,1
8,156,0
8,157,1
8,158,10
8,159,11
8,160,1
8,161,0
8,162,1
8,163,0
8,164,11
8,165,1
8,166,0
8,167,1
8,168,0
8,169,1
8,170,0
8,171,1
8,172,11
8,173,0
8,174,1
8,175,0
8,176,1
8,177,11
8,178,0
8,179,1
8,180,0
8,181,11
8,182,1
8,183,0
8,184,1
8,185,0
8,186,1
8,187,0
8,188,1
8,189,0
8,190,1
8,191,0
8,192,11
8,193,1
8,194,0
8,195,11
8,196,1
8,197,0
8,198,1
8,199,0
8,200,11
8,201,1
8,202,0
8,203,1
8,204,11
8,205,0
8,206,1
8,207,0
8,208,1
8,209,0
8,210,1
8,211,0
8,212,1
8,213,11
8,214,0
8,215,1
8,216,0
8,217,1
8,218,0
8,219,1
8,220,0
8,221,11
8,222,1
8,223,11
8,224,0
8,225,1
8,226,0
8,227,1
8,228,0
8,229,1
8,230,10
8,231,1
8,232,0
8,233,1
8,234,0
8,235,11
8,236,1
8,237,11
8,238,0
8,239,1
9,0,2
9,1,0
9,2,1
9,3,0
9,4,1
9,5,0
9,6,1
9,7,0
9,8,11
9,9,1
9,10,11
9,11,0
9,12,1
9,13,0
9,14,1
9,15,11
9,16,0
9,17,1
9,18,11
9,19,2
9,20,0
9,21,1
9,22,0
9,23,1
9,24,0
9,25,11
9,26,1
9,27,0
9,28,1
9,29,0
9,30,1
9,31,0
9,32,1
9,33,11
9,34,0
9,35,1
9,36,2
9,37,0
9,38,1
9,39,0
9,40,1
9,41,0
9,42,1
9,43,0
9,44,1
9,45,11
9,46,0
9,47,1
9,48,11
9,49,0
9,50,1
9,51,0
9,52,1
9,53,11
9,54,2
9,55,0
9,56,11
9,57,1
9,58,0
9,59,1
9,60,0
9,61,1
9,62,0
9,63,1
9,64,0
9,65,1
9,66,0
9,67,11
9,68,1
9,69,0
9,70,11
9,71,1
9,72,2
9,73,0
9,74,11
9,75,1
9,76,11
9,77,0
9,78,11
9,79,1
9,80,0
9,81,1
9,82,0
9,83,1
9,84,0
9,85,1
9,86,10
9,87,1
9,88,0
9,89,1
9,90,11
9,91,2
9,92,0
9,93,1
9,94,0
9,95,1
9,96,0
9,97,1
9,98,0
9,99,11
9,100,1
9,101,11
9,102,0
9,103,1
9,104,0
9,105,1
9,106,0
9,107,11
9,108,1
9,109,2
9,110,0
9,111,1
9,112,10
9,113,1
9,114,0
9,115,1
9,116,11
9,117,0
9,118,1
9,119,0
9,120,1
9,121,0
9,122,1
9,123,0
9,124,11
9,125,1
9,126,11
9,127,2
9,128,0
9,129,1
9,130,0
9,131,1
9,132,0
9,133,1
9,134,0
9,135,11
9,136,1
9,137,0
9,138,1
9,139,11
9,140,0
9,141,1
9,142,0
9,143,11
9,144,1
9,145,2
9,146,0
9,147,1
9,148,0
9,149,1
9,150,0
9,151,1
9,152,0
9,153,1
9,154,0
9,155,1
9,156,0
9,157,11
9,158,1
9,159,11
9,160,0
9,161,11
9,162,1
9,163,11
9,164,2
9,165,0
9,166,1
9,167,11
9,168,0
