Sequence,Event,EventCat
2,38,0
2,39,2
2,40,0
2,41,2
2,42,11
2,43,0
2,44,11
2,45,2
2,46,0
2,47,11
2,48,2
2,49,0
2,50,2
2,51,0
2,52,2
2,53,0
2,54,2
2,55,11
2,56,0
2,57,2
2,58,0
2,59,2
2,60,0
2,61,1
2,62,11
2,63,0
2,64,1
2,65,0
2,66,10
2,67,0
2,68,1
2,69,0
2,70,11
2,71,1
2,72,0
2,73,1
2,74,11
2,75,0
2,76,1
2,77,0
2,78,1
2,79,0
2,80,1
2,81,0
2,82,11
2,83,1
2,84,0
2,85,1
2,86,11
2,87,0
2,88,1
2,89,0
2,90,1
2,91,0
2,92,1
2,93,0
2,94,1
2,95,0
2,96,1
2,97,0
2,98,11
2,99,1
2,100,0
2,101,1
2,102,11
2,103,0
2,104,1
2,105,0
2,106,11
2,107,1
2,108,0
2,109,1
2,110,0
2,111,1
2,112,11
2,113,0
2,114,1
2,115,11
2,116,0
2,117,1
2,118,0
2,119,1
2,120,0
2,121,2
2,122,11
2,123,0
2,124,2
2,125,0
2,126,2
2,127,0
2,128,2
2,129,0
2,130,2
2,131,0
2,132,2
2,133,0
2,134,2
2,135,0
2,136,11
2,137,2
2,138,0
2,139,2
2,140,11
2,141,9
2,142,2
2,143,11
2,144,0
2,145,2
2,146,11
2,147,0
2,148,2
2,149,0
2,150,2
2,151,0
2,152,11
2,153,2
2,154,0
2,155,2
2,156,0
2,157,2
2,158,11
2,159,0
2,160,2
2,161,0
2,162,2
2,163,0
2,164,2
2,165,0
2,166,9
2,167,0
2,168,2
2,169,0
2,170,2
2,171,11
2,172,0
2,173,11
2,174,2
2,175,0
2,176,2
2,177,11
2,178,0
2,179,2
2,180,0
2,181,1
2,182,0
2,183,1
2,184,0
2,185,1
2,186,0
2,187,1
2,188,11
2,189,0
2,190,1
2,191,0
2,192,1
2,193,11
2,194,0
2,195,1
2,196,0
2,197,1
2,198,0
2,199,11
2,200,1
2,201,0
2,202,1
2,203,0
2,204,10
2,205,11
2,206,0
2,207,1
2,208,11
2,209,0
2,210,1
2,211,0
2,212,11
2,213,1
2,214,11
2,215,0
2,216,1
2,217,0
2,218,1
2,219,0
2,220,1
2,221,0
2,222,1
2,223,0
2,224,1
2,225,0
2,226,1
2,227,11
2,228,0
2,229,1
2,230,11
2,231,0
2,232,1
2,233,11
2,234,0
2,235,1
2,236,0
2,237,1
2,238,0
2,239,1
3,0,0
3,1,1
3,2,0
3,3,11
3,4,1
3,5,11
3,6,0
3,7,1
3,8,0
3,9,1
3,10,0
3,11,1
3,12,0
3,13,11
3,14,1
3,15,0
3,16,1
3,17,0
3,18,1
3,19,0
3,20,1
3,21,0
3,22,11
3,23,1
3,24,0
3,25,11
3,26,1
3,27,0
3,28,1
3,29,0
3,30,11
3,31,1
3,32,0
3,33,1
3,34,0
3,35,1
3,36,0
3,37,1
3,38,0
3,39,11
3,40,1
3,41,11
3,42,0
3,43,1
3,44,11
3,45,0
3,46,1
3,47,0
3,48,1
3,49,0
3,50,1
3,51,0
3,52,1
3,53,0
3,54,1
3,55,0
3,56,1
3,57,11
3,58,0
3,59,1
3,60,0
3,61,1
3,62,11
3,63,0
3,64,11
3,65,1
3,66,0
3,67,1
3,68,0
3,69,1
3,70,0
3,71,11
3,72,1
3,73,0
3,74,11
3,75,1
3,76,0
3,77,1
3,78,0
3,79,1
3,80,0
3,81,1
3,82,0
3,83,11
3,84,1
3,85,0
3,86,1
3,87,0
3,88,1
3,89,0
3,90,1
3,91,11
3,92,0
3,93,1
3,94,0
3,95,1
3,96,0
3,97,1
3,98,11
3,99,0
3,100,1
3,101,0
3,102,1
3,103,0
3,104,1
3,105,0
3,106,1
3,107,11
3,108,0
3,109,1
3,110,11
3,111,0
3,112,1
3,113,11
3,114,0
3,115,1
3,116,0
3,117,1
3,118,0
3,119,1
3,120,0
3,121,1
3,122,0
3,123,11
3,124,1
3,125,0
3,126,1
3,127,0
3,128,1
3,129,0
3,130,1
3,131,0
3,132,1
3,133,11
3,134,0
3,135,1
3,136,11
3,137,0
3,138,11
3,139,1
3,140,11
3,141,0
3,142,1
3,143,0
3,144,1
3,145,0
3,146,1
3,147,0
3,148,1
3,149,0
3,150,1
3,151,0
3,152,1
3,153,0
3,154,1
3,155,0
3,156,1
3,157,11
3,158,0
3,159,11
3,160,1
3,161,0
3,162,1
3,163,0
3,164,1
3,165,0
3,166,1
3,167,0
3,168,1
3,169,0
3,170,11
3,171,1
3,172,0
3,173,1
3,174,0
3,175,1
3,176,11
3,177,0
3,178,11
3,179,1
3,180,0
3,181,11
3,182,1
3,183,0
3,184,1
3,185,0
3,186,1
3,187,0
3,188,1
3,189,0
3,190,1
3,191,0
3,192,1
3,193,0
3,194,11
3,195,1
3,196,0
3,197,1
3,198,11
3,199,0
3,200,1
3,201,11
3,202,0
3,203,1
3,204,11
3,205,0
3,206,1
3,207,0
3,208,1
3,209,0
3,210,1
3,211,0
3,212,1
3,213,0
3,214,1
3,215,0
3,216,1
3,217,11
3,218,0
3,219,11
3,220,1
3,221,0
3,222,1
3,223,0
3,224,1
3,225,0
3,226,1
3,227,0
3,228,1
3,229,11
3,230,0
3,231,1
3,232,11
3,233,0
3,234,1
3,235,0
3,236,11
3,237,1
3,238,0
3,239,1
4,0,0
4,1,11
4,2,2
4,3,0
4,4,2
4,5,0
4,6,2
4,7,0
4,8,2
4,9,0
4,10,2
4,11,0
4,12,2
4,13,0
4,14,2
4,15,0
4,16,2
4,17,0
4,18,2
4,19,11
4,20,0
4,21,2
4,22,0
4,23,11
4,24,2
4,25,11
4,26,0
4,27,11
4,28,2
4,29,0
4,30,2
4,31,0
4,32,2
4,33,0
4,34,2
4,35,11
4,36,0
4,37,2
4,38,0
4,39,2
4,40,0
4,41,11
4,42,2
4,43,0
4,44,2
4,45,0
4,46,11
4,47,2
4,48,0
4,49,2
4,50,0
4,51,2
4,52,0
4,53,2
4,54,0
4,55,2
4,56,11
4,57,0
4,58,11
4,59,2
4,60,11
4,61,0
4,62,11
4,63,1
4,64,11
4,65,0
4,66,11
4,67,1
4,68,11
4,69,10
4,70,1
4,71,0
4,72,1
4,73,0
4,74,1
4,75,0
4,76,1
4,77,0
4,78,1
4,79,0
4,80,1
4,81,0
4,82,1
4,83,0
4,84,1
4,85,0
4,86,1
4,87,0
4,88,1
4,89,0
4,90,1
4,91,0
4,92,1
4,93,0
4,94,11
4,95,1
4,96,0
4,97,1
4,98,0
4,99,1
4,100,0
4,101,1
4,102,11
4,103,0
4,104,11
4,105,1
4,106,0
4,107,1
4,108,0
4,109,1
4,110,0
4,111,1
4,112,0
4,113,11
4,114,1
4,115,11
4,116,0
4,117,1
4,118,10
4,119,1
4,120,0
4,121,2
4,122,0
4,123,2
4,124,0
4,125,2
4,126,11
4,127,0
4,128,11
4,129,2
4,130,11
4,131,0
4,132,2
4,133,0
4,134,2
4,135,11
4,136,0
4,137,2
4,138,0
4,139,2
4,140,0
4,141,2
4,142,0
4,143,2
4,144,0
4,145,11
4,146,2
4,147,0
4,148,2
4,149,0
4,150,2
4,151,0
4,152,2
4,153,11
4,154,0
4,155,2
4,156,0
4,157,2
4,158,11
4,159,0
4,160,11
4,161,2
4,162,0
4,163,2
4,164,0
4,165,2
4,166,0
4,167,11
4,168,2
4,169,0
4,170,2
4,171,11
4,172,0
4,173,9
4,174,0
4,175,2
4,176,0
4,177,2
4,178,0
4,179,2
4,180,0
4,181,11
4,182,1
4,183,11
4,184,0
4,185,1
4,186,0
4,187,1
4,188,0
4,189,1
4,190,11
4,191,0
4,192,1
4,193,0
4,194,1
4,195,0
4,196,1
4,197,0
4,198,1
4,199,0
4,200,11
4,201,1
4,202,0
4,203,11
4,204,1
4,205,0
4,206,1
4,207,0
4,208,1
4,209,0
4,210,1
4,211,0
4,212,11
4,213,1
4,214,0
4,215,1
4,216,0
4,217,1
4,218,11
4,219,10
4,220,11
4,221,1
4,222,0
4,223,1
4,224,11
4,225,0
4,226,1
4,227,0
4,228,1
4,229,0
4,230,1
4,231,0
4,232,1
4,233,0
4,234,1
4,235,0
4,236,11
4,237,1
4,238,0
4,239,1
5,0,0
5,1,11
5,2,1
5,3,0
5,4,1
5,5,11
5,6,0
5,7,1
5,8,0
5,9,1
5,10,0
5,11,1
5,12,0
5,13,1
5,14,0
5,15,11
5,16,1
5,17,0
5,18,1
5,19,0
5,20,1
5,21,0
5,22,11
5,23,1
5,24,0
5,25,1
5,26,11
5,27,0
5,28,1
5,29,0
5,30,1
5,31,0
5,32,1
5,33,0
5,34,1
5,35,0
5,36,11
5,37,1
5,38,0
5,39,1
5,40,11
5,41,0
5,42,1
5,43,11
5,44,0
5,45,1
5,46,0
5,47,1
5,48,11
5,49,0
5,50,1
5,51,0
5,52,1
5,53,0
5,54,1
5,55,11
5,56,0
5,57,1
5,58,0
5,59,1
5,60,11
5,61,0
5,62,11
5,63,1
5,64,0
5,65,1
5,66,0
5,67,1
5,68,0
5,69,11
5,70,1
5,71,0
5,72,11
5,73,1
5,74,0
5,75,1
5,76,0
5,77,1
5,78,0
5,79,1
5,80,0
5,81,1
5,82,0
5,83,11
5,84,1
5,85,0
5,86,1
5,87,0
5,88,10
5,89,0
5,90,1
5,91,0
5,92,1
5,93,0
5,94,1
5,95,0
5,96,1
5,97,11
5,98,0
5,99,1
5,100,0
5,101,11
5,102,1
5,103,0
5,104,11
5,105,1
5,106,11
5,107,0
5,108,1
5,109,0
5,110,11
5,111,1
5,112,0
5,113,1
5,114,0
5,115,1
5,116,0
5,117,1
5,118,0
5,119,1
5,120,0
5,121,1
5,122,0
5,123,1
5,124,0
5,125,1
5,126,0
5,127,1
5,128,11
5,129,0
5,130,1
5,131,10
5,132,1
5,133,0
5,134,1
5,135,11
5,136,0
5,137,1
5,138,11
5,139,0
5,140,1
5,141,11
5,142,0
5,143,1
5,144,11
5,145,0
5,146,1
5,147,0
5,148,1
5,149,0
5,150,1
5,151,0
5,152,11
5,153,1
5,154,0
5,155,1
5,156,0
5,157,1
5,158,11
5,159,0
5,160,11
5,161,1
5,162,0
5,163,1
5,164,0
5,165,1
5,166,0
5,167,1
5,168,0
5,169,10
5,170,0
5,171,1
5,172,11
5,173,0
5,174,1
5,175,0
5,176,1
5,177,11
5,178,0
5,179,1
5,180,0
5,181,1
5,182,0
5,183,1
5,184,0
5,185,11
5,186,1
5,187,11
5,188,0
5,189,1
5,190,0
5,191,11
5,192,1
5,193,0
5,194,1
5,195,0
5,196,1
5,197,0
5,198,11
5,199,1
5,200,0
5,201,1
5,202,11
5,203,0
5,204,1
5,205,0
5,206,1
5,207,0
5,208,1
5,209,0
5,210,1
5,211,0
5,212,1
5,213,0
5,214,1
5,215,0
5,216,11
5,217,1
5,218,11
5,219,0
5,220,1
5,221,0
5,222,1
5,223,0
5,224,1
5,225,0
5,226,1
5,227,0
5,228,1
5,229,0
5,230,1
5,231,0
5,232,11
5,233,10
5,234,11
5,235,0
5,236,1
5,237,11
5,238,0
5,239,1
6,0,2
6,1,0
6,2,11
6,3,1
6,4,0
6,5,1
6,6,0
6,7,1
6,8,0
6,9,11
6,10,1
6,11,11
6,12,0
6,13,1
6,14,0
6,15,11
6,16,1
6,17,0
6,18,11
6,19,1
6,20,2
6,21,0
6,22,1
6,23,0
6,24,1
6,25,0
6,26,1
6,27,0
6,28,1
6,29,0
6,30,1
6,31,11
6,32,0
6,33,1
6,34,0
6,35,1
6,36,2
6,37,0
6,38,11
6,39,1
6,40,0
6,41,1
6,42,11
6,43,0
6,44,1
6,45,0
6,46,1
6,47,0
6,48,11
6,49,1
6,50,0
6,51,1
6,52,0
6,53,1
6,54,11
6,55,2
6,56,0
6,57,1
6,58,0
6,59,1
6,60,11
6,61,0
6,62,1
6,63,10
6,64,1
6,65,0
6,66,1
6,67,11
6,68,0
6,69,1
6,70,0
6,71,1
6,72,2
6,73,0
6,74,11
6,75,1
6,76,0
6,77,11
6,78,1
6,79,0
6,80,1
6,81,0
6,82,1
6,83,0
6,84,1
6,85,0
6,86,1
6,87,0
6,88,11
6,89,1
6,90,11
6,91,2
6,92,0
6,93,1
6,94,11
6,95,0
6,96,1
6,97,0
6,98,1
6,99,0
6,100,1
6,101,0
6,102,1
6,103,0
6,104,1
6,105,11
6,106,0
6,107,1
6,108,11
6,109,2
6,110,0
6,111,1
6,112,10
6,113,1
6,114,0
6,115,11
6,116,1
6,117,0
6,118,1
6,119,0
6,120,1
6,121,0
6,122,1
6,123,11
6,124,0
6,125,1
6,126,2
6,127,0
6,128,1
6,129,0
6,130,11
6,131,1
6,132,0
6,133,11
6,134,1
6,135,0
6,136,1
6,137,0
6,138,11
6,139,1
6,140,0
6,141,1
6,142,0
6,143,11
6,144,1
6,145,2
6,146,0
6,147,1
6,148,0
6,149,1
6,150,0
6,151,1
6,152,11
6,153,0
6,154,11
6,155,1
6,156,0
6,157,1
6,158,0
6,159,1
6,160,0
6,161,1
6,162,2
6,163,0
6,164,1
6,165,0
6,166,1
6,167,0
6,168,1
6,169,11
6,170,0
6,171,1
6,172,0
6,173,11
6,174,1
6,175,11
6,176,0
6,177,1
6,178,0
6,179,1
6,180,2
6,181,0
6,182,1
6,183,0
6,184,1
6,185,10
6,186,11
6,187,1
6,188,0
6,189,1
6,190,0
6,191,1
6,192,0
6,193,1
6,194,0
6,195,1
6,196,2
6,197,11
6,198,0
6,199,11
6,200,1
6,201,11
6,202,0
6,203,10
6,204,0
6,205,11
6,206,1
6,207,0
6,208,1
6,209,0
6,210,1
6,211,11
6,212,0
6,213,1
6,214,0
6,215,1
6,216,2
6,217,0
6,218,11
6,219,1
6,220,11
6,221,0
6,222,11
6,223,1
6,224,0
6,225,1
6,226,0
6,227,11
6,228,1
6,229,0
6,230,1
6,231,0
6,232,1
6,233,0
6,234,1
6,235,2
6,236,0
6,237,1
6,238,0
6,239,1
7,0,2
7,1,0
7,2,1
7,3,0
7,4,1
7,5,0
7,6,1
7,7,11
7,8,0
7,9,1
7,10,0
7,11,1
7,12,0
7,13,11
7,14,1
7,15,0
7,16,11
7,17,1
7,18,2
7,19,0
7,20,1
7,21,0
7,22,1
7,23,11
7,24,0
7,25,1
7,26,11
7,27,0
7,28,1
7,29,0
7,30,1
7,31,0
7,32,1
7,33,0
7,34,1
7,35,2
7,36,0
7,37,1
7,38,11
7,39,0
7,40,1
7,41,11
7,42,0
7,43,1
7,44,0
7,45,1
7,46,0
7,47,11
7,48,1
7,49,0
7,50,11
7,51,1
7,52,11
7,53,0
7,54,1
7,55,2
7,56,0
7,57,1
7,58,0
7,59,1
7,60,0
7,61,11
7,62,1
7,63,0
7,64,1
7,65,0
7,66,11
7,67,1
7,68,0
7,69,11
7,70,1
7,71,0
7,72,1
7,73,2
7,74,0
7,75,1
7,76,0
7,77,1
7,78,0
7,79,1
7,80,0
7,81,1
7,82,0
7,83,1
7,84,0
7,85,11
7,86,1
7,87,0
7,88,11
7,89,1
7,90,2
7,91,0
7,92,1
7,93,0
7,94,1
7,95,0
7,96,1
7,97,0
7,98,1
7,99,0
7,100,11
7,101,1
7,102,0
7,103,1
7,104,0
7,105,1
7,106,2
7,107,0
7,108,1
7,109,11
7,110,0
7,111,11
7,112,1
7,113,0
7,114,1
7,115,11
7,116,0
7,117,11
7,118,1
7,119,0
7,120,1
7,121,11
7,122,0
7,123,1
7,124,0
7,125,11
7,126,1
7,127,11
7,128,2
7,129,0
7,130,1
7,131,11
7,132,0
7,133,1
7,134,0
7,135,1
7,136,0
7,137,1
7,138,0
7,139,1
7,140,0
7,141,1
7,142,0
7,143,1
7,144,11
7,145,2
7,146,0
7,147,1
7,148,0
7,149,1
7,150,0
7,151,1
7,152,0
7,153,1
7,154,0
7,155,11
7,156,1
7,157,11
7,158,0
7,159,1
7,160,0
7,161,1
7,162,2
7,163,0
7,164,11
7,165,1
7,166,0
7,167,1
7,168,0
7,169,11
7,170,1
7,171,0
7,172,1
7,173,0
7,174,1
7,175,0
7,176,1
7,177,0
7,178,11
7,179,1
7,180,11
7,181,2
7,182,0
7,183,1
7,184,0
7,185,1
7,186,0
7,187,1
7,188,0
7,189,11
7,190,1
7,191,0
7,192,1
7,193,0
7,194,11
7,195,1
7,196,0
7,197,1
7,198,11
7,199,2
7,200,0
7,201,1
7,202,0
7,203,1
7,204,0
7,205,1
7,206,0
7,207,11
7,208,1
7,209,0
7,210,1
7,211,0
7,212,1
7,213,11
7,214,0
7,215,11
7,216,1
7,217,2
7,218,0
7,219,11
7,220,1
7,221,0
7,222,1
7,223,0
7,224,1
7,225,11
7,226,0
7,227,1
7,228,0
7,229,11
7,230,1
7,231,0
7,232,1
7,233,0
7,234,1
7,235,2
7,236,0
7,237,1
7,238,0
7,239,1
8,0,2
8,1,0
8,2,11
8,3,1
8,4,0
8,5,1
8,6,11
8,7,0
8,8,1
8,9,0
8,10,1
8,11,0
8,12,11
8,13,1
8,14,0
8,15,1
8,16,0
8,17,1
8,18,11
8,19,2
8,20,0
8,21,1
8,22,0
8,23,1
8,24,0
8,25,1
8,26,0
8,27,11
8,28,1
8,29,0
8,30,11
8,31,1
8,32,0
8,33,1
8,34,0
8,35,1
8,36,2
8,37,11
8,38,0
8,39,1
8,40,0
8,41,1
8,42,11
8,43,0
8,44,1
8,45,0
8,46,1
8,47,11
8,48,0
8,49,1
8,50,0
8,51,1
8,52,0
8,53,1
8,54,2
8,55,0
8,56,1
8,57,11
8,58,0
8,59,1
8,60,11
8,61,0
8,62,1
8,63,0
8,64,1
8,65,0
8,66,1
8,67,11
8,68,0
8,69,11
8,70,1
8,71,0
8,72,1
8,73,11
8,74,2
8,75,0
8,76,1
8,77,0
8,78,1
8,79,0
8,80,1
8,81,11
8,82,0
8,83,1
8,84,0
8,85,10
8,86,0
8,87,1
8,88,0
8,89,1
8,90,11
8,91,2
8,92,0
8,93,1
8,94,0
8,95,1
8,96,0
8,97,1
8,98,11
8,99,0
8,100,1
8,101,11
8,102,0
8,103,1
8,104,0
8,105,1
8,106,0
8,107,1
8,108,2
8,109,0
8,110,1
8,111,11
8,112,0
8,113,11
8,114,1
8,115,0
8,116,10
8,117,0
8,118,1
8,119,0
8,120,1
8,121,0
8,122,11
8,123,1
8,124,0
8,125,1
8,126,11
8,127,2
8,128,0
8,129,1
8,130,0
8,131,11
8,132,1
8,133,0
8,134,1
8,135,0
8,136,11
8,137,1
8,138,0
8,139,1
8,140,0
8,141,1
8,142,0
8,143,1
8,144,2
8,145,0
8,146,1
8,147,0
8,148,11
8,149,1
8,150,0
8,151,1
8,152,11
8,153,0
8,154,1
8,155,11
8,156,0
8,157,1
8,158,0
8,159,1
8,160,0
8,161,1
8,162,2
8,163,0
8,164,1
8,165,0
8,166,1
8,167,0
8,168,11
8,169,1
8,170,10
8,171,1
8,172,11
8,173,0
8,174,1
8,175,0
8,176,11
8,177,1
8,178,0
8,179,1
8,180,2
8,181,0
8,182,1
8,183,0
8,184,1
8,185,0
8,186,1
8,187,0
8,188,1
8,189,0
8,190,1
8,191,11
8,192,0
8,193,1
8,194,11
8,195,0
8,196,1
8,197,11
8,198,2
8,199,0
8,200,1
8,201,0
8,202,11
8,203,1
8,204,0
8,205,1
8,206,11
8,207,0
8,208,1
8,209,0
8,210,1
8,211,0
8,212,11
8,213,1
8,214,0
8,215,1
8,216,2
8,217,0
8,218,11
8,219,1
8,220,0
8,221,1
8,222,10
8,223,1
8,224,0
8,225,1
8,226,11
8,227,0
8,228,11
8,229,1
8,230,0
8,231,1
8,232,11
8,233,0
8,234,1
8,235,2
8,236,0
8,237,1
8,238,0
8,239,1
9,0,0
9,1,1
9,2,11
9,3,0
9,4,11
9,5,1
9,6,0
9,7,1
9,8,11
9,9,0
9,10,1
9,11,0
9,12,1
9,13,0
9,14,1
9,15,0
9,16,1
9,17,11
9,18,0
9,19,1
9,20,0
9,21,1
9,22,0
9,23,1
9,24,0
9,25,11
9,26,1
9,27,0
9,28,1
9,29,0
9,30,11
9,31,1
9,32,0
9,33,1
9,34,0
9,35,1
9,36,0
9,37,1
9,38,0
9,39,11
9,40,1
9,41,0
9,42,1
9,43,0
9,44,1
9,45,0
9,46,11
9,47,1
9,48,0
9,49,1
9,50,11
9,51,0
9,52,1
9,53,0
9,54,1
9,55,0
9,56,11
9,57,1
9,58,0
9,59,1
9,60,0
9,61,1
9,62,0
9,63,1
9,64,11
9,65,0
9,66,1
9,67,0
9,68,11
9,69,1
9,70,0
9,71,1
9,72,0
9,73,1
9,74,11
9,75,0
9,76,11
9,77,1
9,78,0
9,79,1
9,80,0
9,81,1
9,82,0
9,83,1
9,84,0
9,85,11
9,86,1
9,87,0
9,88,1
9,89,10
9,90,1
9,91,0
9,92,1
9,93,0
9,94,1
9,95,0
9,96,11
9,97,1
9,98,11
9,99,0
9,100,1
9,101,0
9,102,1
9,103,11
9,104,0
9,105,1
9,106,0
9,107,1
9,108,0
9,109,1
9,110,0
9,111,1
9,112,0
9,113,1
9,114,11
9,115,0
9,116,11
9,117,1
9,118,0
9,119,1
9,120,0
9,121,1
9,122,11
9,123,0
9,124,1
9,125,0
9,126,1
9,127,0
9,128,1
9,129,11
9,130,0
9,131,1
9,132,11
9,133,0
9,134,1
9,135,0
9,136,1
9,137,10
9,138,1
9,139,0
9,140,1
9,141,0
9,142,1
9,143,11
9,144,0
9,145,1
9,146,0
9,147,11
9,148,1
9,149,0
9,150,1
9,151,0
9,152,1
9,153,0
9,154,1
9,155,10
9,156,1
9,157,0
9,158,1
9,159,0
9,160,1
9,161,0
9,162,11
9,163,1
9,164,11
9,165,0
9,166,11
9,167,1
9,168,0
