Sequence,Event,EventCat
0,184,11
0,185,0
0,186,1
0,187,0
0,188,1
0,189,11
0,190,0
0,191,1
0,192,0
0,193,1
0,194,0
0,195,11
0,196,1
0,197,0
0,198,1
0,199,10
0,200,1
0,201,11
0,202,0
0,203,1
0,204,0
0,205,1
0,206,0
0,207,1
0,208,11
0,209,0
0,210,1
0,211,0
0,212,1
0,213,0
0,214,1
0,215,0
0,216,1
0,217,0
0,218,1
0,219,11
0,220,0
0,221,11
0,222,1
0,223,0
0,224,1
0,225,0
0,226,1
0,227,0
0,228,1
0,229,0
0,230,1
0,231,0
0,232,1
0,233,0
0,234,11
0,235,1
0,236,11
0,237,0
0,238,11
0,239,1
1,0,0
1,1,2
1,2,0
1,3,11
1,4,2
1,5,0
1,6,2
1,7,0
1,8,2
1,9,0
1,10,2
1,11,11
1,12,0
1,13,2
1,14,0
1,15,2
1,16,11
1,17,0
1,18,11
1,19,2
1,20,0
1,21,2
1,22,0
1,23,2
1,24,0
1,25,2
1,26,11
1,27,0
1,28,2
1,29,0
1,30,2
1,31,0
1,32,2
1,33,0
1,34,2
1,35,0
1,36,11
1,37,2
1,38,0
1,39,2
1,40,11
1,41,0
1,42,2
1,43,0
1,44,2
1,45,0
1,46,11
1,47,2
1,48,0
1,49,2
1,50,0
1,51,11
1,52,2
1,53,0
1,54,2
1,55,0
1,56,2
1,57,0
1,58,11
1,59,2
1,60,0
1,61,1
1,62,0
1,63,1
1,64,0
1,65,1
1,66,0
1,67,1
1,68,0
1,69,1
1,70,0
1,71,11
1,72,1
1,73,0
1,74,1
1,75,0
1,76,10
1,77,0
1,78,1
1,79,11
1,80,0
1,81,11
1,82,1
1,83,0
1,84,11
1,85,1
1,86,11
1,87,0
1,88,1
1,89,0
1,90,1
1,91,0
1,92,1
1,93,0
1,94,11
1,95,1
1,96,0
1,97,11
1,98,1
1,99,0
1,100,1
1,101,0
1,102,1
1,103,0
1,104,1
1,105,11
1,106,0
1,107,1
1,108,0
1,109,1
1,110,11
1,111,0
1,112,1
1,113,0
1,114,1
1,115,0
1,116,1
1,117,11
1,118,0
1,119,1
1,120,0
1,121,2
1,122,0
1,123,11
1,124,2
1,125,0
1,126,2
1,127,0
1,128,2
1,129,11
1,130,0
1,131,2
1,132,0
1,133,11
1,134,2
1,135,11
1,136,0
1,137,2
1,138,0
1,139,2
1,140,0
1,141,11
1,142,2
1,143,9
1,144,2
1,145,0
1,146,2
1,147,0
1,148,2
1,149,0
1,150,11
1,151,2
1,152,0
1,153,2
1,154,11
1,155,0
1,156,11
1,157,2
1,158,0
1,159,2
1,160,0
1,161,2
1,162,0
1,163,2
1,164,0
1,165,2
1,166,0
1,167,2
1,168,0
1,169,2
1,170,0
1,171,2
1,172,0
1,173,2
1,174,0
1,175,2
1,176,11
1,177,0
1,178,11
1,179,2
1,180,0
1,181,11
1,182,1
1,183,0
1,184,1
1,185,11
1,186,0
1,187,1
1,188,0
1,189,10
1,190,0
1,191,1
1,192,0
1,193,11
1,194,1
1,195,11
1,196,0
1,197,11
1,198,1
1,199,0
1,200,1
1,201,0
1,202,1
1,203,0
1,204,1
1,205,0
1,206,1
1,207,0
1,208,1
1,209,0
1,210,11
1,211,1
1,212,11
1,213,0
1,214,1
1,215,10
1,216,1
1,217,0
1,218,1
1,219,0
1,220,1
1,221,0
1,222,11
1,223,1
1,224,11
1,225,0
1,226,1
1,227,0
1,228,1
1,229,0
1,230,1
1,231,0
1,232,1
1,233,0
1,234,1
1,235,11
1,236,0
1,237,1
1,238,0
1,239,1
2,0,0
2,1,2
2,2,0
2,3,11
2,4,2
2,5,0
2,6,2
2,7,0
2,8,11
2,9,2
2,10,11
2,11,0
2,12,2
2,13,11
2,14,0
2,15,2
2,16,0
2,17,2
2,18,0
2,19,2
2,20,11
2,21,0
2,22,2
2,23,0
2,24,2
2,25,0
2,26,2
2,27,0
2,28,2
2,29,0
2,30,2
2,31,11
2,32,0
2,33,11
2,34,2
2,35,0
2,36,2
2,37,0
2,38,2
2,39,0
2,40,11
2,41,2
2,42,0
2,43,2
2,44,0
2,45,11
2,46,2
2,47,0
2,48,2
2,49,0
2,50,2
2,51,0
2,52,11
2,53,2
2,54,0
2,55,2
2,56,0
2,57,2
2,58,0
2,59,2
2,60,11
2,61,0
2,62,11
2,63,1
2,64,0
2,65,1
2,66,0
2,67,11
2,68,1
2,69,0
2,70,1
2,71,0
2,72,1
2,73,0
2,74,1
2,75,0
2,76,1
2,77,0
2,78,1
2,79,11
2,80,0
2,81,1
2,82,0
2,83,1
2,84,0
2,85,1
2,86,11
2,87,0
2,88,1
2,89,10
2,90,1
2,91,11
2,92,0
2,93,1
2,94,11
2,95,0
2,96,1
2,97,0
2,98,1
2,99,11
2,100,0
2,101,1
2,102,0
2,103,1
2,104,11
2,105,0
2,106,1
2,107,11
2,108,0
2,109,1
2,110,0
2,111,1
2,112,0
2,113,1
2,114,0
2,115,1
2,116,0
2,117,1
2,118,0
2,119,1
2,120,0
2,121,2
2,122,11
2,123,0
2,124,2
2,125,0
2,126,2
2,127,0
2,128,2
2,129,0
2,130,11
2,131,9
2,132,0
2,133,11
2,134,2
2,135,11
2,136,0
2,137,2
2,138,11
2,139,0
2,140,2
2,141,0
2,142,2
2,143,0
2,144,2
2,145,0
2,146,2
2,147,0
2,148,2
2,149,0
2,150,11
2,151,2
2,152,0
2,153,2
2,154,11
2,155,0
2,156,2
2,157,0
2,158,2
2,159,0
2,160,11
2,161,2
2,162,11
2,163,0
2,164,2
2,165,0
2,166,2
2,167,0
2,168,2
2,169,0
2,170,2
2,171,0
2,172,2
2,173,0
2,174,2
2,175,0
2,176,2
2,177,0
2,178,11
2,179,2
2,180,0
2,181,11
2,182,1
2,183,0
2,184,1
2,185,0
2,186,1
2,187,10
2,188,1
2,189,0
2,190,1
2,191,0
2,192,1
2,193,11
2,194,0
2,195,1
2,196,11
2,197,0
2,198,1
2,199,0
2,200,1
2,201,0
2,202,1
2,203,11
2,204,0
2,205,1
2,206,0
2,207,1
2,208,11
2,209,0
2,210,1
2,211,0
2,212,1
2,213,11
2,214,0
2,215,11
2,216,1
2,217,0
2,218,1
2,219,0
2,220,11
2,221,10
2,222,0
2,223,1
2,224,0
2,225,1
2,226,11
2,227,0
2,228,1
2,229,0
2,230,1
2,231,11
2,232,0
2,233,1
2,234,0
2,235,1
2,236,0
2,237,1
2,238,0
2,239,1
3,0,2
3,1,0
3,2,1
3,3,0
3,4,1
3,5,0
3,6,1
3,7,0
3,8,11
3,9,1
3,10,11
3,11,0
3,12,1
3,13,0
3,14,1
3,15,11
3,16,0
3,17,1
3,18,11
3,19,2
3,20,0
3,21,1
3,22,0
3,23,1
3,24,0
3,25,11
3,26,1
3,27,0
3,28,1
3,29,0
3,30,1
3,31,0
3,32,1
3,33,11
3,34,0
3,35,1
3,36,2
3,37,0
3,38,1
3,39,0
3,40,1
3,41,0
3,42,1
3,43,0
3,44,1
3,45,11
3,46,0
3,47,1
3,48,11
3,49,0
3,50,1
3,51,0
3,52,1
3,53,11
3,54,2
3,55,0
3,56,11
3,57,1
3,58,0
3,59,1
3,60,0
3,61,1
3,62,0
3,63,1
3,64,0
3,65,1
3,66,0
3,67,11
3,68,1
3,69,0
3,70,11
3,71,1
3,72,2
3,73,0
3,74,11
3,75,1
3,76,11
3,77,0
3,78,11
3,79,1
3,80,0
3,81,1
3,82,0
3,83,1
3,84,0
3,85,1
3,86,10
3,87,1
3,88,0
3,89,1
3,90,11
3,91,2
3,92,0
3,93,1
3,94,0
3,95,1
3,96,0
3,97,1
3,98,0
3,99,11
3,100,1
3,101,11
3,102,0
3,103,1
3,104,0
3,105,1
3,106,0
3,107,11
3,108,1
3,109,2
3,110,0
3,111,1
3,112,10
3,113,1
3,114,0
3,115,1
3,116,11
3,117,0
3,118,1
3,119,0
3,120,1
3,121,0
3,122,1
3,123,0
3,124,11
3,125,1
3,126,11
3,127,2
3,128,0
3,129,1
3,130,0
3,131,1
3,132,0
3,133,1
3,134,0
3,135,11
3,136,1
3,137,0
3,138,1
3,139,11
3,140,0
3,141,1
3,142,0
3,143,11
3,144,1
3,145,2
3,146,0
3,147,1
3,148,0
3,149,1
3,150,0
3,151,1
3,152,0
3,153,1
3,154,0
3,155,1
3,156,0
3,157,11
3,158,1
3,159,11
3,160,0
3,161,11
3,162,1
3,163,11
3,164,2
3,165,0
3,166,1
3,167,11
3,168,0
3,169,1
3,170,0
3,171,1
3,172,0
3,173,1
3,174,0
3,175,1
3,176,0
3,177,1
3,178,0
3,179,1
3,180,2
3,181,0
3,182,1
3,183,11
3,184,0
3,185,1
3,186,0
3,187,11
3,188,10
3,189,11
3,190,0
3,191,1
3,192,0
3,193,1
3,194,0
3,195,1
3,196,0
3,197,11
3,198,1
3,199,2
3,200,0
3,201,1
3,202,0
3,203,1
3,204,0
3,205,11
3,206,1
3,207,0
3,208,1
3,209,0
3,210,1
3,211,11
3,212,0
3,213,1
3,214,11
3,215,0
3,216,1
3,217,2
3,218,0
3,219,1
3,220,10
3,221,1
3,222,0
3,223,1
3,224,11
3,225,0
3,226,1
3,227,0
3,228,1
3,229,0
3,230,11
3,231,1
3,232,0
3,233,11
3,234,1
3,235,2
3,236,0
3,237,1
3,238,0
3,239,1
4,0,11
4,1,0
4,2,11
4,3,2
4,4,0
4,5,2
4,6,0
4,7,2
4,8,0
4,9,2
4,10,0
4,11,11
4,12,2
4,13,0
4,14,2
4,15,0
4,16,2
4,17,0
4,18,11
4,19,2
4,20,0
4,21,2
4,22,0
4,23,2
4,24,0
4,25,2
4,26,11
4,27,0
4,28,2
4,29,0
4,30,2
4,31,0
4,32,2
4,33,11
4,34,0
4,35,2
4,36,0
4,37,11
4,38,2
4,39,0
4,40,2
4,41,11
4,42,0
4,43,11
4,44,2
4,45,0
4,46,2
4,47,0
4,48,2
4,49,11
4,50,0
4,51,2
4,52,0
4,53,2
4,54,0
4,55,2
4,56,0
4,57,2
4,58,0
4,59,2
4,60,0
4,61,1
4,62,0
4,63,11
4,64,1
4,65,0
4,66,1
4,67,0
4,68,11
4,69,1
4,70,0
4,71,1
4,72,0
4,73,1
4,74,0
4,75,1
4,76,0
4,77,10
4,78,0
4,79,1
4,80,0
4,81,1
4,82,11
4,83,0
4,84,1
4,85,0
4,86,11
4,87,1
4,88,11
4,89,0
4,90,1
4,91,0
4,92,1
4,93,0
4,94,1
4,95,0
4,96,1
4,97,0
4,98,1
4,99,0
4,100,1
4,101,0
4,102,11
4,103,1
4,104,11
4,105,0
4,106,1
4,107,0
4,108,11
4,109,1
4,110,0
4,111,1
4,112,0
4,113,11
4,114,1
4,115,0
4,116,11
4,117,1
4,118,0
4,119,1
4,120,0
4,121,11
4,122,2
4,123,11
4,124,0
4,125,2
4,126,0
4,127,11
4,128,2
4,129,0
4,130,2
4,131,9
4,132,2
4,133,0
4,134,2
4,135,0
4,136,2
4,137,0
4,138,2
4,139,0
4,140,2
4,141,0
4,142,2
4,143,11
4,144,0
4,145,11
4,146,2
4,147,0
4,148,2
4,149,0
4,150,2
4,151,0
4,152,2
4,153,0
4,154,2
4,155,0
4,156,2
4,157,0
4,158,2
4,159,11
4,160,0
4,161,2
4,162,0
4,163,11
4,164,2
4,165,0
4,166,2
4,167,0
4,168,2
4,169,0
4,170,2
4,171,11
4,172,0
4,173,11
4,174,2
4,175,0
4,176,2
4,177,11
4,178,0
4,179,2
4,180,0
4,181,1
4,182,0
4,183,11
4,184,1
4,185,0
4,186,11
4,187,10
4,188,11
4,189,0
4,190,1
4,191,0
4,192,1
4,193,0
4,194,1
4,195,0
4,196,1
4,197,0
4,198,11
4,199,1
4,200,0
4,201,1
4,202,0
4,203,1
4,204,11
4,205,0
4,206,1
4,207,0
4,208,1
4,209,0
4,210,1
4,211,0
4,212,11
4,213,1
4,214,0
4,215,1
4,216,0
4,217,1
4,218,11
4,219,0
4,220,1
4,221,0
4,222,1
4,223,0
4,224,11
4,225,1
4,226,0
4,227,1
4,228,11
4,229,0
4,230,10
4,231,0
4,232,1
4,233,0
4,234,1
4,235,0
4,236,1
4,237,11
4,238,0
4,239,1
5,0,0
5,1,1
5,2,0
5,3,1
5,4,0
5,5,1
5,6,0
5,7,1
5,8,0
5,9,11
5,10,1
5,11,0
5,12,1
5,13,0
5,14,11
5,15,1
5,16,0
5,17,1
5,18,11
5,19,0
5,20,1
5,21,0
5,22,11
5,23,1
5,24,0
5,25,1
5,26,0
5,27,11
5,28,1
5,29,0
5,30,1
5,31,0
5,32,1
5,33,0
5,34,1
5,35,0
5,36,1
5,37,0
5,38,1
5,39,11
5,40,0
5,41,1
5,42,0
5,43,11
5,44,1
5,45,11
5,46,0
5,47,1
5,48,0
5,49,1
5,50,0
5,51,1
5,52,0
5,53,11
5,54,1
5,55,0
5,56,1
5,57,0
5,58,11
5,59,1
5,60,0
5,61,1
5,62,11
5,63,0
5,64,1
5,65,0
5,66,11
5,67,1
5,68,0
5,69,1
5,70,0
5,71,1
5,72,0
5,73,1
5,74,0
5,75,1
5,76,0
5,77,1
5,78,0
5,79,1
5,80,11
5,81,0
5,82,1
5,83,0
5,84,11
5,85,1
5,86,0
5,87,11
5,88,1
5,89,0
5,90,11
5,91,1
5,92,0
5,93,1
5,94,11
5,95,10
5,96,1
5,97,0
5,98,1
5,99,0
5,100,1
5,101,0
5,102,11
5,103,1
5,104,0
5,105,1
5,106,0
5,107,1
5,108,0
5,109,1
5,110,0
5,111,1
5,112,11
5,113,0
5,114,1
5,115,0
5,116,1
5,117,11
5,118,0
5,119,1
5,120,10
5,121,1
5,122,0
5,123,1
5,124,11
5,125,0
5,126,1
5,127,0
5,128,1
5,129,0
5,130,1
5,131,0
5,132,1
5,133,0
5,134,1
5,135,0
5,136,11
5,137,1
5,138,11
5,139,0
5,140,11
5,141,1
5,142,0
5,143,1
5,144,0
5,145,1
5,146,0
5,147,11
5,148,1
5,149,0
5,150,1
5,151,0
5,152,11
5,153,1
5,154,11
5,155,0
5,156,1
5,157,0
5,158,1
5,159,0
5,160,1
5,161,0
5,162,1
5,163,0
5,164,1
5,165,0
5,166,1
5,167,0
5,168,1
5,169,11
5,170,0
5,171,1
5,172,11
5,173,0
5,174,11
5,175,1
5,176,0
5,177,1
5,178,0
5,179,1
5,180,10
5,181,1
5,182,0
5,183,1
5,184,0
5,185,11
5,186,1
5,187,0
5,188,11
5,189,1
5,190,0
5,191,11
5,192,1
5,193,0
5,194,1
5,195,0
5,196,1
5,197,10
5,198,1
5,199,0
5,200,1
5,201,11
5,202,0
5,203,11
5,204,1
5,205,0
5,206,1
5,207,0
5,208,1
5,209,0
5,210,1
5,211,11
5,212,0
5,213,1
5,214,11
5,215,0
5,216,1
5,217,0
5,218,1
5,219,0
5,220,1
5,221,0
5,222,1
5,223,0
5,224,1
5,225,0
5,226,1
5,227,0
5,228,1
5,229,0
5,230,11
5,231,1
5,232,0
5,233,11
5,234,1
5,235,0
5,236,11
5,237,1
5,238,0
5,239,1
6,0,0
6,1,11
6,2,1
6,3,0
6,4,1
6,5,0
6,6,11
6,7,1
6,8,0
6,9,1
6,10,0
6,11,1
6,12,0
6,13,1
6,14,0
6,15,11
6,16,1
6,17,0
6,18,1
6,19,0
6,20,11
6,21,1
6,22,0
6,23,1
6,24,0
6,25,1
6,26,0
6,27,1
6,28,11
6,29,0
6,30,1
6,31,0
6,32,1
6,33,0
6,34,11
6,35,1
6,36,0
6,37,1
6,38,0
6,39,1
6,40,11
6,41,0
6,42,1
6,43,0
6,44,11
6,45,1
6,46,11
6,47,0
6,48,1
6,49,0
6,50,1
6,51,0
6,52,1
6,53,0
6,54,1
6,55,0
6,56,1
6,57,11
6,58,0
6,59,1
6,60,0
6,61,1
6,62,11
6,63,0
6,64,1
6,65,11
6,66,0
6,67,1
6,68,0
6,69,1
6,70,0
6,71,1
6,72,0
6,73,1
6,74,0
6,75,1
6,76,11
6,77,0
6,78,11
6,79,10
6,80,0
6,81,1
6,82,0
6,83,1
6,84,0
6,85,1
6,86,0
6,87,1
6,88,11
6,89,0
6,90,1
6,91,0
6,92,11
6,93,1
6,94,0
6,95,1
6,96,0
6,97,1
6,98,0
6,99,1
6,100,0
6,101,11
6,102,1
6,103,0
6,104,1
6,105,0
6,106,1
6,107,0
6,108,1
6,109,11
6,110,0
6,111,1
6,112,0
6,113,11
6,114,1
6,115,0
6,116,1
6,117,11
6,118,0
6,119,1
6,120,11
6,121,0
6,122,1
6,123,0
6,124,1
6,125,0
6,126,1
6,127,0
6,128,1
6,129,0
6,130,10
6,131,0
6,132,1
6,133,11
6,134,0
6,135,1
6,136,11
6,137,0
6,138,1
6,139,0
6,140,1
6,141,0
6,142,11
6,143,1
6,144,0
6,145,1
6,146,0
6,147,1
6,148,11
6,149,0
6,150,1
6,151,11
6,152,0
6,153,1
6,154,0
6,155,1
6,156,0
6,157,1
6,158,10
6,159,11
6,160,1
6,161,0
6,162,1
6,163,0
6,164,11
6,165,1
6,166,0
6,167,1
6,168,0
6,169,1
6,170,0
6,171,1
6,172,11
6,173,0
6,174,1
6,175,0
6,176,1
6,177,11
6,178,0
6,179,1
6,180,0
6,181,11
6,182,1
6,183,0
6,184,1
6,185,0
6,186,1
6,187,0
6,188,1
6,189,0
6,190,1
6,191,0
6,192,11
6,193,1
6,194,0
6,195,11
6,196,1
6,197,0
6,198,1
6,199,0
6,200,11
6,201,1
6,202,0
6,203,1
6,204,11
6,205,0
6,206,1
6,207,0
6,208,1
6,209,0
6,210,1
6,211,0
6,212,1
6,213,11
6,214,0
6,215,1
6,216,0
6,217,1
6,218,0
6,219,1
6,220,0
6,221,11
6,222,1
6,223,11
6,224,0
6,225,1
6,226,0
6,227,1
6,228,0
6,229,1
6,230,10
6,231,1
6,232,0
6,233,1
6,234,0
6,235,11
6,236,1
6,237,11
6,238,0
6,239,1
7,0,2
7,1,0
7,2,1
7,3,0
7,4,1
7,5,0
7,6,1
7,7,11
7,8,0
7,9,1
7,10,0
7,11,1
7,12,11
7,13,0
7,14,1
7,15,0
7,16,11
7,17,1
7,18,2
7,19,0
7,20,1
7,21,0
7,22,1
7,23,0
7,24,11
7,25,1
7,26,11
7,27,0
7,28,1
7,29,0
7,30,1
7,31,0
7,32,11
7,33,1
7,34,11
7,35,0
7,36,1
7,37,2
7,38,0
7,39,1
7,40,0
7,41,1
7,42,0
7,43,1
7,44,0
7,45,1
7,46,0
7,47,11
7,48,1
7,49,0
7,50,1
7,51,11
7,52,0
7,53,11
7,54,1
7,55,2
7,56,0
7,57,1
7,58,0
7,59,1
7,60,0
7,61,11
7,62,1
7,63,0
7,64,1
7,65,0
7,66,1
7,67,0
7,68,1
7,69,0
7,70,1
7,71,11
7,72,2
7,73,0
7,74,1
7,75,0
7,76,11
7,77,1
7,78,0
7,79,11
7,80,1
7,81,11
7,82,0
7,83,10
7,84,0
7,85,1
7,86,0
7,87,1
7,88,0
7,89,1
7,90,2
7,91,11
7,92,0
7,93,1
7,94,0
7,95,1
7,96,0
7,97,1
7,98,0
7,99,1
7,100,11
7,101,0
7,102,1
7,103,0
7,104,1
7,105,11
7,106,0
7,107,11
7,108,1
7,109,2
7,110,0
7,111,1
7,112,0
7,113,10
7,114,0
7,115,1
7,116,0
7,117,11
7,118,1
7,119,0
7,120,11
7,121,1
7,122,11
7,123,0
7,124,1
7,125,0
7,126,1
7,127,2
7,128,0
7,129,1
7,130,0
7,131,1
7,132,0
7,133,1
7,134,0
7,135,1
7,136,0
7,137,1
7,138,0
7,139,1
7,140,0
7,141,1
7,142,2
7,143,0
7,144,11
7,145,1
7,146,11
7,147,0
7,148,11
7,149,1
7,150,0
7,151,1
7,152,11
7,153,0
7,154,1
7,155,0
7,156,1
7,157,0
7,158,1
7,159,0
7,160,1
7,161,2
7,162,0
7,163,1
7,164,11
7,165,0
7,166,1
7,167,0
7,168,1
7,169,10
7,170,1
7,171,0
7,172,1
7,173,11
7,174,0
7,175,11
7,176,1
7,177,11
7,178,0
7,179,1
7,180,2
7,181,0
7,182,1
7,183,0
7,184,11
7,185,1
7,186,0
7,187,1
7,188,0
7,189,1
7,190,0
7,191,1
7,192,11
7,193,0
7,194,1
7,195,0
7,196,1
7,197,11
7,198,2
7,199,0
7,200,1
7,201,11
7,202,0
7,203,1
7,204,0
7,205,1
7,206,0
7,207,11
7,208,1
7,209,0
7,210,1
7,211,0
7,212,1
7,213,0
7,214,1
7,215,2
7,216,0
7,217,11
7,218,1
7,219,11
7,220,0
7,221,1
7,222,0
7,223,11
7,224,1
7,225,0
7,226,1
7,227,0
7,228,11
7,229,10
7,230,0
7,231,1
7,232,0
7,233,1
7,234,2
7,235,0
7,236,1
7,237,11
7,238,0
7,239,1
8,0,2
8,1,11
8,2,0
8,3,1
8,4,0
8,5,1
8,6,11
8,7,0
8,8,1
8,9,0
8,10,1
8,11,0
8,12,11
8,13,1
8,14,0
8,15,1
8,16,0
8,17,1
8,18,2
8,19,0
8,20,1
8,21,0
8,22,11
8,23,1
8,24,0
8,25,1
8,26,0
8,27,1
8,28,11
8,29,0
8,30,1
8,31,0
8,32,1
8,33,0
8,34,11
8,35,1
8,36,11
8,37,2
8,38,0
8,39,1
8,40,0
8,41,1
8,42,11
8,43,0
8,44,11
8,45,1
8,46,0
8,47,1
8,48,0
8,49,1
8,50,0
8,51,1
8,52,0
8,53,11
8,54,1
8,55,2
8,56,0
8,57,1
8,58,0
8,59,1
8,60,11
8,61,0
8,62,1
8,63,0
8,64,1
8,65,0
8,66,1
8,67,0
8,68,1
8,69,0
8,70,11
8,71,1
8,72,2
8,73,0
8,74,1
8,75,0
8,76,1
8,77,0
8,78,1
8,79,0
8,80,11
8,81,1
8,82,11
8,83,0
8,84,1
8,85,11
8,86,0
8,87,1
8,88,0
8,89,1
8,90,11
8,91,2
8,92,11
8,93,0
8,94,1
8,95,0
8,96,1
8,97,0
8,98,1
8,99,0
8,100,1
8,101,0
8,102,1
8,103,0
8,104,11
8,105,1
8,106,0
8,107,1
8,108,2
8,109,0
8,110,1
8,111,0
8,112,1
8,113,0
8,114,11
8,115,1
8,116,0
8,117,1
8,118,11
8,119,0
8,120,1
8,121,0
8,122,1
8,123,0
8,124,1
8,125,2
8,126,0
8,127,1
8,128,11
8,129,0
8,130,1
8,131,11
8,132,0
8,133,1
8,134,11
8,135,0
8,136,1
8,137,0
8,138,11
8,139,1
8,140,0
8,141,1
8,142,0
8,143,1
8,144,2
8,145,0
8,146,1
8,147,0
8,148,11
8,149,1
8,150,0
8,151,11
8,152,1
8,153,0
8,154,1
8,155,0
8,156,1
8,157,0
8,158,1
8,159,11
8,160,0
8,161,1
8,162,2
8,163,0
8,164,1
8,165,0
8,166,1
8,167,0
8,168,1
8,169,11
8,170,0
8,171,1
8,172,11
8,173,0
8,174,1
8,175,0
8,176,11
8,177,1
8,178,0
8,179,1
8,180,2
8,181,0
8,182,11
8,183,1
8,184,11
8,185,0
8,186,1
8,187,0
8,188,1
8,189,11
8,190,0
8,191,1
8,192,0
8,193,1
8,194,0
8,195,11
8,196,1
8,197,0
8,198,1
8,199,2
8,200,0
8,201,1
8,202,0
8,203,11
8,204,1
8,205,0
8,206,1
8,207,0
8,208,1
8,209,0
8,210,1
8,211,0
8,212,11
8,213,1
8,214,0
8,215,1
8,216,2
8,217,0
8,218,1
8,219,0
8,220,1
8,221,0
8,222,1
8,223,0
8,224,1
8,225,11
8,226,0
8,227,11
8,228,1
8,229,11
8,230,0
8,231,1
8,232,0
8,233,1
8,234,2
8,235,0
8,236,1
8,237,11
8,238,0
8,239,1
9,0,0
9,1,2
9,2,0
9,3,2
9,4,0
9,5,11
9,6,2
9,7,0
9,8,2
9,9,0
9,10,2
9,11,11
9,12,0
9,13,2
9,14,11
9,15,0
9,16,11
9,17,2
9,18,11
9,19,0
9,20,2
9,21,0
9,22,2
9,23,0
9,24,2
9,25,0
9,26,2
9,27,0
9,28,2
9,29,0
9,30,2
9,31,0
9,32,2
9,33,0
9,34,11
9,35,2
9,36,0
9,37,2
9,38,0
9,39,11
9,40,2
9,41,0
9,42,2
9,43,0
9,44,11
9,45,2
9,46,11
9,47,0
9,48,2
9,49,0
9,50,2
9,51,0
9,52,2
9,53,0
9,54,2
9,55,0
9,56,2
9,57,0
9,58,11
9,59,2
9,60,0
9,61,1
9,62,0
9,63,11
9,64,1
9,65,0
9,66,1
9,67,0
9,68,1
9,69,0
9,70,1
9,71,0
9,72,1
9,73,0
9,74,1
9,75,11
9,76,0
9,77,11
9,78,1
9,79,0
9,80,11
9,81,1
9,82,0
9,83,1
9,84,0
9,85,1
9,86,11
9,87,0
9,88,1
9,89,0
9,90,1
9,91,0
9,92,1
9,93,0
9,94,1
9,95,11
9,96,0
9,97,1
9,98,0
9,99,1
9,100,0
9,101,1
9,102,0
9,103,1
9,104,11
9,105,0
9,106,11
9,107,1
9,108,0
9,109,11
9,110,1
9,111,0
9,112,11
9,113,1
9,114,0
9,115,1
9,116,0
9,117,1
9,118,0
9,119,1
9,120,0
9,121,2
9,122,0
9,123,11
9,124,2
9,125,0
9,126,2
9,127,0
9,128,2
9,129,0
9,130,2
9,131,0
9,132,11
9,133,2
9,134,11
9,135,0
9,136,2
9,137,0
9,138,2
9,139,0
9,140,2
9,141,11
9,142,0
9,143,11
9,144,2
9,145,0
9,146,2
9,147,0
9,148,2
9,149,0
9,150,2
9,151,0
9,152,2
9,153,0
9,154,2
9,155,0
9,156,2
9,157,0
9,158,11
9,159,2
9,160,11
9,161,0
9,162,2
9,163,11
9,164,0
9,165,2
9,166,0
9,167,2
9,168,0
